,number_of_requests,number_of_errors,response_time,cpu_cores,memory_usage,cpu_usage
2063,1824,0.0,12739.152265951348,2,0.9058847070013664,47.88662930528884
2064,945,0.0,12697.18195794833,2,0.6891743945151502,47.834159348612026
2065,1761,0.0,13321.772704152429,2,0.3430606397552586,48.149419732405605
2066,1756,0.0,13171.82738116707,2,0.5856535105999765,48.08075267136912
2067,1239,0.0,12890.81100258825,2,0.5833691246566055,47.92598456139446
2068,547,0.0,11526.66984066259,2,0.799313092960904,47.29424732565886
2069,893,0.0,11842.968395969949,2,0.928518733790493,47.432717943815035
2070,1357,0.0,12388.033991444336,2,0.7110021172455906,47.69547293836497
2071,1964,1.0,12690.469253145073,2,0.1513058747307654,47.87593344197493
2072,660,0.0,12480.307729446533,2,0.7563632030699695,47.74067602706189
2073,515,0.0,11501.835505337584,2,0.674982454320407,47.28427038606959
2074,1286,0.0,13093.894373096437,2,0.1928272986275854,48.020480822922565
2075,1096,0.0,12543.4988163677,2,0.4346172589273087,47.76261627157096
2076,1332,0.0,12430.481654327778,2,0.3799258382441514,47.71454965299726
2077,1475,0.0,12376.730343850451,2,0.4448770011564894,47.695023891107965
2078,1981,0.0,13436.16356139661,2,0.4573720420087876,48.21966323254383
2079,1022,0.0,12449.945285098533,2,0.5562710453231285,47.71863130128963
2080,694,0.0,11774.248245703706,2,0.8422753171411146,47.40564680918267
2081,603,0.0,12274.086656415137,2,0.8973431301205709,47.646830571092956
2082,806,0.0,11742.528571984982,2,0.9586668399022622,47.38661563351411
2083,918,0.0,12183.475954048674,2,0.4628864708621035,47.5940717578576
2084,959,0.0,12529.407620827616,2,0.7027771988347261,47.756027378385454
2085,887,0.0,12414.03370421964,2,0.462194254077543,47.70296311904523
2086,1339,0.0,12390.784049527449,2,0.17920586857491,47.69614693066103
2087,616,1.0,11818.636406426069,2,0.5631698702619463,47.43044933451824
2088,1772,0.0,13334.871748695015,2,0.6742886056951206,48.15619237447254
2089,1494,0.0,12792.22875293258,2,0.5958046519800551,47.889864458420575
2090,1072,0.0,12821.040152914904,2,0.6213625822972866,47.89128139544508
2091,1557,0.0,13020.967091100109,2,0.9229004399482996,47.99869301502326
2092,1596,0.0,12616.38307313764,2,0.3235678112297968,47.81367084192718
2093,1415,0.0,13239.466761090023,2,0.8700331474965118,48.09155423594343
2094,833,0.0,11776.985703954631,2,0.3412264995065948,47.40241190277508
2095,1043,0.0,12726.544417532972,2,0.0526443264268672,47.84745840857272
2096,1275,0.0,12860.216756890735,2,0.7233579403505517,47.91280741928173
2097,1648,0.0,12669.687129969509,2,0.6190226396974206,47.841701987368175
2098,1922,0.0,12916.668302876606,2,0.5787925192751572,47.97699978471748
2099,1508,0.0,12817.819918088158,2,0.4181539773071451,47.90241652918445
2100,1061,0.0,12651.623416531596,2,0.4193158572410216,47.81275642439496
2101,826,0.0,12168.077067901131,2,0.587441741600396,47.58852485838034
2102,1545,0.0,13002.027892751668,2,0.2466249024610297,47.9893275139236
2103,1319,0.0,13107.872935736035,2,0.6623972403314748,48.02790272032857
2104,1891,0.0,13229.951091251498,2,0.1376754655756266,48.11803478270676
2105,1882,0.0,12902.597789558924,2,0.4355108311480401,47.967068264537005
2106,1234,0.0,12650.708834351622,2,0.7621772336037445,47.81469302102026
2107,1058,0.0,12312.990822400783,2,0.4331538230542859,47.654403019582446
2108,809,0.0,11787.946881233358,2,0.3407492392215789,47.408273080610726
2109,1268,0.0,12867.195505103276,2,0.9900304439870328,47.91583603315848
2110,1103,0.0,12770.0448680941,2,0.6454937421981142,47.867946667511546
2111,774,0.0,12131.373642066132,2,0.2087970768439158,47.5726050357163
2112,1368,0.0,13161.910119934191,2,0.9827076303441652,48.05431957264358
2113,741,0.0,12391.009856834926,2,0.7479109435512286,47.69582847028071
2114,1594,0.0,12849.818623405476,2,0.3084859475438738,47.921952791866666
2115,1123,0.0,12235.137688908746,2,0.502010469428662,47.61814393321367
2116,1042,0.0,12629.859078100171,2,0.3834212471260474,47.802580625724275
2117,766,0.0,11884.527814044448,2,0.5852391155232173,47.45566635166541
2118,1535,0.0,12446.714592015667,2,0.2984778448214412,47.73089484944617
2119,1778,0.0,13469.057757193705,2,0.948914491362836,48.21738143590595
2120,1603,0.0,13179.270641690851,2,0.8745037045984152,48.073853601918586
2121,1442,0.0,12352.144214471831,2,0.1566054583010356,47.68196009942881
2122,1351,0.0,13045.873997314367,2,0.0866345525656576,48.00062586668112
2123,1966,0.0,13379.832090453136,2,0.5525524567536877,48.192784760975876
2124,1189,0.0,12738.90858529489,2,0.1241545614475962,47.85471472270467
2125,603,0.0,11851.976783867038,2,0.0930632782544756,47.44701870480772
2126,511,0.0,11456.142668620689,2,0.9044472228537146,47.26248815168494
2127,1318,0.0,12864.985157536035,2,0.945920305360188,47.91629771748449
2128,1387,0.0,13219.444848355535,2,0.0907168063071192,48.08128211734466
2129,832,0.0,12166.759266534966,2,0.0554807985844211,47.58775930185948
2130,516,0.0,11650.67767976092,2,0.1099204385166774,47.35578522905482
2131,1297,0.0,12302.567261849425,2,0.3824220149690662,47.6533391588186
2132,1495,0.0,12656.199508418096,2,0.2689175030034618,47.826744576907274
2133,1353,0.0,12313.948660746237,2,0.2516935395982367,47.66048237304247
2134,1893,1.0,13522.904574808304,2,0.0818803800728014,48.250988049116984
2135,826,1.0,11917.93627714251,2,0.3593884328045332,47.46988573181653
2136,1862,1.0,13503.417209643048,2,0.1465412834822683,48.239588996701244
2137,776,0.0,12145.1926908095,2,0.979393393038966,47.57907566580318
2138,969,0.0,12815.754906467322,2,0.2697157119777977,47.88882291287961
2139,1656,0.0,12784.245452037774,2,0.2498467164750825,47.89543372717518
2140,1010,0.0,12912.359488229766,2,0.8900945088865481,47.93319165382592
2141,814,0.0,11729.352169453046,2,0.8873892175172369,47.38008573916763
2142,1054,0.0,12823.729800350737,2,0.6060848224938291,47.892434162233755
2143,1211,0.0,12673.710260206495,2,0.3460083199196849,47.82488603865423
2144,1931,1.0,12606.66324078922,2,0.5166721546425135,47.833925815473904
2145,690,0.0,12518.463538221587,2,0.7005023057535069,47.75721959185994
2146,1184,0.0,12353.177527017637,2,0.3362758536247789,47.674562474282695
2147,1812,0.0,13054.170626249655,2,0.1863733173722671,48.0311465766841
2148,1122,0.0,12590.559758578487,2,0.8369688395063579,47.78480068344043
2149,987,0.0,12779.575532509887,2,0.1864366771567526,47.87203209811514
2150,1186,0.0,12241.66609550886,2,0.3270261196764129,47.62207556322278
2151,1060,0.0,12417.877995889166,2,0.4823201373438295,47.70366330417514
2152,1507,0.0,12954.224743916842,2,0.4032324288411325,47.96532727638422
2153,1284,0.0,12481.73484464877,2,0.7740896084635001,47.73711247018122
2154,1784,0.0,12698.191868114933,2,0.4534896963856722,47.864483090932254
2155,1330,0.0,13064.709971797512,2,0.1517104777040935,48.008521461121425
2156,1525,0.0,12516.814559982897,2,0.6081858452779347,47.763211341334625
2157,1328,0.0,12756.145628066954,2,0.8133401816610876,47.86628125707345
2158,1073,0.0,12808.29674764829,2,0.8464551693542197,47.8854026598885
2159,1828,0.0,12911.021828168325,2,0.637210647445448,47.966525193798
2160,1714,0.0,13425.467907201137,2,0.4620294309641323,48.19298560684333
2161,952,0.0,12204.757809262555,2,0.9693707745313396,47.6037341158228
2162,1494,0.0,12779.67821137339,2,0.5935271327159546,47.88404961760621
2163,1219,0.0,12365.669256223531,2,0.9762328152998156,47.681093421028564
2164,900,0.0,12038.494324718282,2,0.4514695044768103,47.5256957013428
2165,1549,0.0,12972.986827886672,2,0.1519023321142046,47.97619285680557
2166,925,0.0,12347.010257289532,2,0.1238843774960228,47.67099385461429
2167,1184,0.0,12376.03813666296,2,0.0967302347198433,47.68530429676598
2168,1659,0.0,12581.197020311836,2,0.3242314250728387,47.801150543276464
2169,1383,0.0,12957.789998725068,2,0.3039993935221516,47.96137714766851
2170,1943,1.0,12780.29091966836,2,0.4064202935778587,47.91577007056348
2171,633,0.0,12391.77112946147,2,0.2707921106133271,47.700535962202274
2172,847,0.0,12363.16853918013,2,0.346629203714981,47.67987349004753
2173,506,0.0,11381.512033523317,2,0.9682719139001936,47.22674998803223
2174,1406,0.0,12280.866498072955,2,0.7831282842429649,47.64687349024486
2175,1257,0.0,12718.219956051396,2,0.9614820466913884,47.846614657266464
2176,1858,1.0,13520.52262397694,2,0.0344795594294455,48.24696535335964
2177,585,0.0,11813.555596783552,2,0.4762523557085791,47.429650145901626
2178,963,0.0,12793.136948690304,2,0.0613991473536672,47.878417870881876
2179,1908,1.0,13087.3114080695,2,0.3370248004411842,48.054287214216565
2180,736,0.0,12214.524045395188,2,0.1384676575206488,47.61309531964595
2181,1325,0.0,12831.803138482815,2,0.2078601503159072,47.90119981509774
2182,883,0.0,12252.73979895476,2,0.2377295423033818,47.6272753296595
2183,518,1.0,11423.906543277004,2,0.8281319398809176,47.24647612534017
2184,1905,0.0,12980.057660077178,2,0.436533275546508,48.004741502708505
2185,1828,0.0,13013.170595010564,2,0.611468590175601,48.01357985885642
2186,1089,0.0,12496.12440349806,2,0.2216266475555365,47.74043875296657
2187,855,0.0,12035.052357444689,2,0.4834226192304079,47.52489224688173
2188,1481,0.0,12410.033244158318,2,0.5278593549416198,47.710957097239216
2189,716,0.0,12226.28192675924,2,0.3229677817055191,47.61935639806396
2190,667,0.0,12277.990230247216,2,0.8138479489267832,47.6456531226416
2191,1016,0.0,12440.71584842185,2,0.2279437794006465,47.71431714777128
2192,1456,0.0,12940.000349751142,2,0.6305002469984023,47.956297548969474
2193,1389,0.0,12633.382026046462,2,0.6072476486003601,47.81143321371157
2194,1688,0.0,13001.682633936402,2,0.8139244587925462,47.99794610201798
2195,1099,0.0,12432.107030246963,2,0.1747415037075995,47.710551696206096
2196,666,0.0,11734.322139852273,2,0.4403932747639895,47.3877429432263
2197,625,0.0,12081.255003659351,2,0.8910079976783337,47.5548130612591
2198,678,0.0,11602.475512157383,2,0.0164529708189229,47.323947271472974
2199,1392,0.0,12570.650671256766,2,0.5981926532592733,47.782298865118555
2200,1708,0.0,13344.448301910725,2,0.851472450371725,48.15587509568991
2201,1138,0.0,12773.981118748765,2,0.9134154688294874,47.87015605800516
2202,1104,0.0,12529.712383517932,2,0.5144042900073834,47.75624662086176
2203,1974,1.0,13441.821981254368,2,0.2236835115905459,48.221587076797924
2204,902,0.0,12431.670480558369,2,0.580603389859622,47.71098876109573
2205,1057,0.0,12788.893297953478,2,0.5665460547385862,47.876355964887296
2206,1252,0.0,13036.29203112778,2,0.7963202529301044,47.99316991130635
2207,1492,0.0,13081.18175460092,2,0.1782672839055852,48.022869788061335
2208,1249,0.0,12318.833077739033,2,0.1392646067851718,47.65973302682365
2209,1635,1.0,13278.070101915251,2,0.9328900494666686,48.12085925277782
2210,559,0.0,12011.910708630096,2,0.1064021429804121,47.52547638908052
2211,1333,0.0,13028.137847394411,2,0.2022680384545714,47.99186256868122
2212,678,0.0,11882.617861056717,2,0.962598835235616,47.45805578808693
2213,1653,1.0,13310.285622460497,2,0.3059735591262499,48.13665744889954
2214,519,0.0,11479.586187071478,2,0.5810150733650424,47.27328574070812
2215,604,1.0,12333.088724241758,2,0.3218476692007023,47.674476638592054
2216,1801,0.0,12912.002928403168,2,0.0637442710086056,47.96485313235809
2217,1609,0.0,12791.899714923651,2,0.5299177179976472,47.896040273366964
2218,1817,1.0,12699.37748083144,2,0.4783039145007058,47.8675979701553
2219,611,1.0,11862.889083509135,2,0.7774676507691004,47.45181442836397
2220,1932,1.0,13215.124372816554,2,0.7670172174772536,48.11484326878545
2221,827,0.0,12285.767015467924,2,0.8448306069174581,47.64396843781628
2222,663,0.0,12377.688573519656,2,0.416643040696108,47.69259257594281
2223,1469,0.0,13069.549643687416,2,0.9768260387779598,48.0164183951135
2224,1216,0.0,12405.265476012391,2,0.4696603349620075,47.69962613278757
2225,1101,0.0,12572.834497263908,2,0.2420888608661791,47.77633898779911
2226,1399,0.0,12960.017754595134,2,0.0771515463532144,47.96303866557853
2227,920,0.0,12124.42493086256,2,0.2516797999344905,47.5661285883278
2228,1283,0.0,12295.526217524364,2,0.3321021609603657,47.649627595591085
2229,1606,0.0,13172.650707339906,2,0.5131815557611904,48.07101322838176
2230,1311,0.0,12202.045823320052,2,0.5193031877122901,47.60631410725279
2231,812,1.0,11890.694248964286,2,0.9609795849696338,47.4572640396516
2232,1821,0.0,13005.970437623884,2,0.1777910809265123,48.009711847544615
2233,1829,0.0,12538.847265668652,2,0.2121087592169591,47.79365877033688
2234,1298,0.0,12895.533960944904,2,0.7853444484773922,47.929764336364464
2235,594,0.0,12307.123923083916,2,0.7188078607198839,47.662805383599874
2236,653,0.0,11518.844444079545,2,0.4238396430903831,47.28481187723446
2237,799,0.0,12651.03309873688,2,0.2201063763525614,47.81528204102221
2238,1000,0.0,12792.83125189459,2,0.7074753800708053,47.87811868315064
2239,1266,0.0,12572.808802633364,2,0.5068774623106249,47.77918925505493
2240,644,0.0,11920.123723620089,2,0.2128184403692572,47.47744396791931
2241,1515,0.0,13292.648975582364,2,0.5812601383071264,48.120502286179764
2242,754,0.0,12514.563628177197,2,0.4257556537454817,47.75312449242493
2243,1261,0.0,12173.520920941366,2,0.6606663112793271,47.591445995636874
2244,828,0.0,11774.498836580637,2,0.6134151572780933,47.40134479579029
2245,777,0.0,12315.18847955975,2,0.2097751118561587,47.65913110139907
2246,776,0.0,11915.099234423302,2,0.8855868849029921,47.46991828694077
2247,1084,0.0,12015.138038466535,2,0.4353773288429263,47.51365039174962
2248,1148,0.0,12820.595795608988,2,0.0498852257911511,47.89184244201404
2249,1782,0.0,12588.7219776755,2,0.6100206933635511,47.813313482247516
2250,1788,0.0,12869.161093250788,2,0.987696617978447,47.944064970688345
2251,1867,1.0,12908.587311347452,2,0.2708415188867789,47.96858803995522
2252,691,0.0,12167.64192860921,2,0.7822270129647069,47.59268307480804
2253,805,0.0,12650.690327799712,2,0.1094409348253352,47.814969834101774
2254,1784,0.0,13417.421675397396,2,0.8727757415420586,48.194509072483434
2255,1365,0.0,12855.558747370638,2,0.1325410321764117,47.91357098942467
2256,1685,0.0,12495.744629435603,2,0.397978359746618,47.762898224511254
2257,1799,0.0,12886.111612201465,2,0.3580927445298623,47.952743510250166
2258,1526,0.0,12521.809741836949,2,0.9044611549433194,47.76560071617178
2259,956,0.0,12797.821481673802,2,0.9773640774007022,47.88062831305258
2260,1423,0.0,13199.879329759216,2,0.2926410892528069,48.073875234682106
2261,931,0.0,12075.117244978072,2,0.962794037439754,47.54263469523315
2262,1052,0.0,12591.024973615224,2,0.0698920005672054,47.784534322152254
2263,885,0.0,12050.06871096881,2,0.8716184208998256,47.53143725029661
2264,1088,0.0,12223.257972242956,2,0.6249602795185059,47.612254155853144
2265,1931,0.0,12796.492522171133,2,0.7499847473207502,47.9222078757292
2266,1241,0.0,12251.776861920727,2,0.3324216182961583,47.627942498474525
2267,946,0.0,12435.62916272455,2,0.3788258887965493,47.7123149604658
2268,549,0.0,11534.32236999064,2,0.5376128475238251,47.29781330228526
2269,500,1.0,11720.698079576394,2,0.2492222144869503,47.39038255339885
2270,1655,0.0,12597.49794252726,2,0.6613481014814062,47.8085023407334
2271,1273,0.0,12774.25595619467,2,0.3970880244568959,47.87301247426223
2272,583,0.0,12267.778795670096,2,0.3558966616851108,47.64491256302667
2273,963,0.0,12858.749728668456,2,0.3821258570997612,47.9086796550295
2274,1629,0.0,12470.838666070344,2,0.6047998661907966,47.74761370971722
2275,767,0.0,12013.75657729648,2,0.5113887035540046,47.517107075322365
2276,904,0.0,12393.17879360429,2,0.3447741935728828,47.69293129342472
2277,1851,0.0,13500.366556871582,2,0.0536146740271064,48.23729356709018
2278,1085,0.0,12513.014832924491,2,0.7773822039752969,47.74830491753918
2279,1938,0.0,12821.502148710682,2,0.8566740842273063,47.93441492287424
2280,1711,0.0,12671.984386540702,2,0.9288807512854964,47.846974964197216
2281,840,0.0,11832.522307409105,2,0.9576505938866804,47.42879760227165
2282,1247,0.0,12389.732653669984,2,0.7060281708420182,47.693020846703014
2283,1914,0.0,12639.129843112552,2,0.0474103745094424,47.84757052340904
2284,995,0.0,12840.573961472266,2,0.006856764698049,47.900164071337066
2285,1630,0.0,12878.037056028244,2,0.4647933396112,47.93718211123468
2286,1744,0.0,12532.76784568558,2,0.6167092093801254,47.78434572270894
2287,1228,0.0,12176.572770373436,2,0.4859249819746623,47.59212630693193
2288,1816,0.0,12658.532606361545,2,0.8627544869027445,47.848497413495544
2289,1124,0.0,12266.077078943674,2,0.5545047248475408,47.6327461341035
2290,1150,0.0,12234.964747335976,2,0.1426398683355569,47.61837359696587
2291,1250,0.0,12944.080318249487,2,0.3255471946045505,47.95078308378635
2292,765,0.0,11747.124558265108,2,0.987224960741712,47.39004965811938
2293,1623,0.0,13150.733414563314,2,0.0499502669228951,48.06204661037529
2294,1019,0.0,12190.148289903676,2,0.5685684267902898,47.596466009862965
2295,1534,0.0,13086.80672454565,2,0.9330522942985384,48.02762685556647
2296,1301,0.0,13024.194789935202,2,0.454105309356593,47.9890139235428
2297,1741,1.0,12661.554321302629,2,0.0244677272796075,47.84425444498093
2298,629,0.0,11565.74781475382,2,0.6193603614611561,47.30856207692651
2299,797,1.0,12618.05650808578,2,0.2991402972711958,47.80003721925039
2300,1993,0.0,12848.080652179247,2,0.1691617361712165,47.95172035711171
2301,1412,0.0,12414.36243339136,2,0.1639479730622823,47.709931765793364
2302,591,0.0,11940.203580208905,2,0.9477301286841504,47.489659050024244
2303,1343,0.0,12596.201124877667,2,0.99576311794385,47.792424110323665
2304,721,0.0,12273.201674069269,2,0.7197056792127902,47.641252305225024
2305,858,1.0,11955.881878684297,2,0.4334870633259254,47.48721811896296
2306,1895,0.0,12829.75790934868,2,0.2822742798073973,47.93449401295142
2307,1391,0.0,13166.416124742702,2,0.1216289539738179,48.05727594673098
2308,1266,0.0,12572.166850079648,2,0.9727520979118928,47.77888976455209
2309,1945,0.0,13008.726179968997,2,0.3810680765751285,48.02144452177275
2310,1157,0.0,12628.193673959671,2,0.358910513530433,47.802768709424896
2311,1709,0.0,13225.41204881092,2,0.6417671142653157,48.10182019788362
2312,837,0.0,11918.789958715535,2,0.4993397337764196,47.470018638274105
2313,1128,0.0,12990.876593925892,2,0.9313534503798814,47.96995915654114
2314,1021,0.0,12571.645723100515,2,0.5971220680529719,47.77546776128902
2315,1349,0.0,13140.500418164424,2,0.8906717638551256,48.043843982468815
2316,1938,0.0,12599.575653586398,2,0.0511478644113241,47.83122753231881
2317,1046,0.0,12652.483710969702,2,0.6823420603549956,47.813105697867194
2318,611,0.0,12067.313702180603,2,0.359197176618229,47.548912604337346
2319,730,0.0,12165.547157200075,2,0.6862011370430617,47.59020716967863
2320,745,0.0,12274.621491103198,2,0.1447916044073397,47.641078219544774
2321,1109,0.0,12632.90086170301,2,0.6346338965862651,47.80437992610722
2322,529,0.0,11319.709758632103,2,0.8309334854805026,47.19534526706007
2323,1041,0.0,12790.7542419534,2,0.2907206337838718,47.87716351856898
2324,1746,0.0,12612.686619438611,2,0.5163848812551365,47.821828210126164
2325,1613,0.0,12613.581613863473,2,0.6887268906778737,47.813380797102425
2326,1922,0.0,12987.83008890075,2,0.3585768918434835,48.00979605908372
2327,1785,1.0,12919.480097474829,2,0.5514537952728216,47.96708292672343
2328,701,1.0,12435.14856575318,2,0.7315946141580214,47.71792662426787
2329,1812,0.0,12815.846201720771,2,0.0270694814656561,47.92125434479612
2330,1024,0.0,12477.92522364331,2,0.422128487059963,47.73171991706157
2331,1860,1.0,13020.672689071856,2,0.3885297012685178,48.01963790845133
2332,837,0.0,12706.04747263025,2,0.3703080964125836,47.83988046868886
2333,1646,0.0,13047.22537881758,2,0.7959347044585204,48.01609506454139
2334,899,0.0,12076.545038265802,2,0.2560703854836726,47.543757842564865
2335,1737,0.0,12801.494364628488,2,0.988191552517012,47.90896495281342
2336,1239,0.0,12742.76967040772,2,0.7267184767734967,47.8575570303375
2337,1598,0.0,12628.208461708522,2,0.522709711684943,47.819302672066286
2338,1848,0.0,13432.4896809128,2,0.2991629228910416,48.20640111605698
2339,1103,0.0,12066.493786070818,2,0.2770759508034982,47.53816240874795
2340,1515,0.0,12410.95953408843,2,0.6417383766200885,47.71307171087273
2341,939,0.0,12044.72217514896,2,0.6288365632977843,47.52812468807103
2342,1459,0.0,12441.34004082905,2,0.0111033266702161,47.7246243062517
2343,716,0.0,11684.544856138104,2,0.5856121190607514,47.36180168495965
2344,1214,0.0,12672.501773933913,2,0.9274110676122512,47.82438666167278
2345,1572,1.0,13235.923832863316,2,0.3228483246437973,48.097859385942996
2346,506,0.0,11448.203980092025,2,0.5378206174766035,47.25898168867482
2347,816,0.0,11804.875665206968,2,0.4581881462331653,47.41618122900189
2348,1360,0.0,12312.544170608951,2,0.380429970075487,47.66006643039101
2349,2000,0.0,13107.2528582878,2,0.5429668411189295,48.07170625547788
2350,1595,0.0,13297.900432319537,2,0.1397500514649634,48.12739106266314
2351,1573,0.0,13022.527941171526,2,0.0973262148355731,48.00031689949327
2352,1118,0.0,12285.91541202073,2,0.2001157711754134,47.642034789060524
2353,1390,0.0,12248.131214136352,2,0.1342991355010558,47.63079871521205
2354,1489,0.0,12787.9541076423,2,0.6792459683466404,47.887637729586906
2355,534,0.0,11632.111702249496,2,0.5880303340580284,47.345746673432615
2356,1330,0.0,12681.485051341611,2,0.1636029984820286,47.831692452457
2357,1726,1.0,12640.80861358597,2,0.2371963305145824,47.83351616160698
2358,595,0.0,11761.13021103581,2,0.1311773009028446,47.404059349138684
2359,845,0.0,12572.70571874481,2,0.4067515189298052,47.77781809583119
2360,1426,0.0,12584.05984358444,2,0.8979608947592628,47.78994569983504
2361,1588,0.0,13285.22935525723,2,0.9019593862997228,48.12121631229213
2362,615,1.0,12344.785351823692,2,0.4778442167677832,47.67940893677166
2363,1924,0.0,13531.026213060886,2,0.6295556716524967,48.25732935224096
2364,1942,1.0,12872.682596658296,2,0.972412330247752,47.958460728448074
2365,815,0.0,12406.848517938835,2,0.66282732905221,47.701079081207425
2366,971,0.0,12660.231578723942,2,0.7514075261472015,47.816829068268184
2367,681,1.0,11972.708650945922,2,0.2382189626916134,47.500802170385164
2368,1905,0.0,13339.93388095632,2,0.8087371403986218,48.16926998033596
2369,1849,0.0,13492.83655230595,2,0.4814874247230182,48.23373369154283
2370,1968,1.0,13481.850963767534,2,0.0489189494688003,48.23911853800005
2371,650,0.0,11826.570312286009,2,0.1664408868907517,47.43257589313259
2372,1191,0.0,12679.87430385797,2,0.2446513195189925,47.827359641416784
2373,1833,0.0,12939.955177826703,2,0.7784215642350137,47.98027208326519
2374,949,0.0,11929.260455530675,2,0.7233971956198866,47.47311628845702
2375,1692,1.0,12498.645235815442,2,0.5148633414147918,47.76473817827918
2376,666,0.0,11783.735277315862,2,0.2437858132954337,47.41138436452445
2377,1365,0.0,12733.93473463204,2,0.6650676566494593,47.85727002362697
2378,876,0.0,12384.030808660313,2,0.481060470568002,47.68909265027271
2379,758,0.0,11816.235624068153,2,0.3245110558534221,47.423336123586495
2380,591,0.0,11390.930589811634,2,0.447698870032471,47.22618839389549
2381,1186,0.0,12389.01952151188,2,0.8371785863340735,47.69143445890604
2382,1035,0.0,12217.050640807083,2,0.91429386191186,47.609156901416014
2383,1739,0.0,12800.264399510115,2,0.958244033222776,47.90853911169941
2384,1524,0.0,12917.382649810934,2,0.7352449902452168,47.94923546192762
2385,1814,1.0,12922.816603588271,2,0.6455471766678738,47.97086794523101
2386,773,0.0,12446.77889808567,2,0.8352572686103514,47.7209028410972
2387,1615,0.0,13348.604829678394,2,0.5565308361258836,48.15161910259389
2388,1953,0.0,12889.85537463249,2,0.9444531745784872,47.96737124999028
2389,1463,0.0,12588.852501749236,2,0.2859220775291057,47.79382414517259
2390,1149,0.0,12223.130984440577,2,0.0005047437755222,47.61277468387441
2391,1039,0.0,12086.01884415276,2,0.1190518509910651,47.54717209592654
2392,1606,0.0,13165.893153237268,2,0.054335068478984,48.06792734919116
2393,989,0.0,11982.963881078324,2,0.4301240298818851,47.498363347788775
2394,1415,0.0,12701.159274532274,2,0.4708959883274757,47.84401075850526
2395,581,1.0,11614.81614780805,2,0.5621216831456642,47.334693708446515
2396,1675,0.0,13230.87522672343,2,0.2862341979575011,48.10197999798277
2397,1387,0.0,12653.94649415405,2,0.0593663093818326,47.82092997111431
2398,973,0.0,11888.453800522144,2,0.6418064159614809,47.45344727903709
2399,824,0.0,12668.49849668146,2,0.4635606238347903,47.82277137998235
2400,1360,0.0,13207.240780756409,2,0.1977794253559774,48.07468087498559
2401,570,0.0,11419.57848118491,2,0.7306316832950597,47.241219970406235
2402,1142,0.0,13019.604828580532,2,0.5641015045423319,47.98331785816889
2403,718,0.0,12417.6482427805,2,0.161018634264493,47.70910103179513
2404,774,1.0,12140.30459646458,2,0.792259840293626,47.57683433810388
2405,1776,1.0,12621.115078034514,2,0.4828125075287963,47.82798736643591
2406,706,1.0,12321.512084479691,2,0.6189840598109441,47.664515298249476
2407,1871,0.0,12920.814533316565,2,0.4444120670116507,47.97455395498029
2408,966,0.0,12347.016923772397,2,0.4370159332652792,47.670597996017925
2409,968,0.0,12587.922254267913,2,0.3546439094128569,47.783232491440586
2410,1243,0.0,12396.068852482093,2,0.8560097922857339,47.6959016531292
2411,570,0.0,12271.812798075687,2,0.1155391307727479,47.64751412578058
2412,1119,0.0,12064.824665532944,2,0.4063324252547425,47.53750454382451
2413,1716,0.0,13264.617263037324,2,0.2307893151535137,48.12016818578688
2414,1200,0.0,12415.249341658804,2,0.0331554236499334,47.70399584805498
2415,1203,0.0,13087.873923943209,2,0.2076346975278372,48.01563461162892
2416,745,0.0,12480.110540838905,2,0.3608676407945979,47.737346670161024
2417,858,0.0,12708.52183962403,2,0.9606492152734628,47.840606517560595
2418,825,0.0,12129.541184392448,2,0.0102861791573684,47.570337108184304
2419,1322,0.0,12249.66526900316,2,0.1623456812719432,47.629147026118225
2420,1473,0.0,13115.872150962676,2,0.6158477677281302,48.03781596401939
2421,656,0.0,12052.682106106116,2,0.1323324614089541,47.539827652321094
2422,730,1.0,11988.039890004857,2,0.5553976166723643,47.50616102090705
2423,1918,0.0,13221.92642730154,2,0.0382522757521186,48.11670531611776
2424,1953,0.0,13445.207932281022,2,0.0400217714311091,48.221195581019344
2425,1104,0.0,12736.676841626511,2,0.2531101022465549,47.852507056559986
2426,1521,0.0,12449.420514198957,2,0.1809292529700413,47.73143109282221
2427,1340,0.0,12609.943375297002,2,0.7798557088680131,47.7987284532698
2428,944,0.0,12380.817434473996,2,0.2025938993615285,47.68665122848514
2429,1045,0.0,12006.54648061928,2,0.98924778177983,47.5094461968195
2430,804,0.0,12036.622446406342,2,0.257922749679357,47.52686820973369
2431,868,0.0,11966.82968206716,2,0.6449182274601745,47.492215049029454
2432,772,0.0,11668.069704595271,2,0.4989890805851535,47.351921309199774
2433,1232,0.0,12953.164085328504,2,0.7069541381206632,47.95452003101167
2434,560,0.0,11610.805211129433,2,0.8868337019754561,47.33395541753244
2435,1303,0.0,12563.87970569251,2,0.2183391560442363,47.776061101963926
2436,1760,0.0,13189.393355798176,2,0.1167453558804855,48.08907142981697
2437,825,0.0,12704.64657884454,2,0.1517301846053452,47.8394949468092
2438,1412,0.0,12712.6833068014,2,0.7559330457036054,47.84923962755801
2439,1408,0.0,13154.950250082667,2,0.440170213357944,48.05274246594963
2440,1369,0.0,12492.01670081136,2,0.6116687509633169,47.74466843267638
2441,744,0.0,12601.615706813996,2,0.2933017075575412,47.793952917641654
2442,729,1.0,12578.976512650324,2,0.4682451860987265,47.78394418216863
2443,1956,0.0,12862.724753814198,2,0.985066629012396,47.955102252629395
2444,1766,0.0,12730.069190617882,2,0.1178694244928808,47.87794807531324
